Date,PONumber,Name,Item,Paid,Qty,Sales Price,Amount
11/12/2018,27728,BZB Express,HDMI-SET-2,Paid,1.00 ,157.50,157.50 
11/12/2018,616851,Ford Audio-Video,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
11/12/2018,CM015632,Matrix,HDMI-1x2-II,Paid,4.00 ,105.00,420.00 
11/13/2018,141353,Avidex,HDBT-1-RAP,Paid,1.00 ,225.00,225.00 
11/13/2018,27777,BZB Express,EDID-EW-H,Paid,2.00 ,63.75,127.50 
11/13/2018,616925,Ford Audio-Video,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
11/14/2018,PO1556918,Charter,DE-16,Unpaid,2.00 ,"14,398.20","28,796.40 "
11/14/2018,PO1556918,Charter,HDMI-1-R,Unpaid,2.00 ,99.00,198.00 
11/14/2018,PO1556918,Charter,HDMI-ADPT,Unpaid,32.00 ,36.00,"1,152.00 "
11/16/2018,27846,BZB Express,HDBT-SET-1,Paid,1.00 ,375.00,375.00 
11/19/2018,27867,BZB Express,DA-4HD,Paid,4.00 ,187.50,750.00 
11/19/2018,27867,BZB Express,SDI-CVBS-S,Paid,1.00 ,315.00,315.00 
11/19/2018,4790,Peak Media,OG-DA-HDTV-SDI-II-SET-2,Paid,1.00 ,"1,176.00","1,176.00 "
11/21/2018,AAAO3069-03A,Bock Technologies Inc.,DA-HDTV-SDI,Paid,1.00 ,560.00,560.00 
11/21/2018,AAAO3069-03A,Bock Technologies Inc.,OG-DA-HDTV-SDI-II-SET-1,Paid,3.00 ,667.50,"2,002.50 "
11/21/2018,105122-X,Heartland Video,DA-2HD,Paid,4.00 ,93.75,375.00 
11/21/2018,105122-X,Heartland Video,DA-4HD,Paid,2.00 ,187.50,375.00 
11/23/2018,SQ-BG11291801,Lake Automation,DA-SDI-DE,Paid,2.00 ,722.50,"1,445.00 "
11/23/2018,SQ-BG11291801,Lake Automation,DB25-AA-BL,Paid,3.00 ,212.50,637.50 
11/27/2018,27847,BZB Express,HDBT-SET-2,Paid,1.00 ,450.00,450.00 
11/27/2018,286314,VMI Video,DA-HDTV-SDI,Paid,1.00 ,525.00,525.00 
11/28/2018,617513,Ford Audio-Video,HDMI-1x2-II-TS,Unpaid,2.00 ,105.00,210.00 
11/28/2018,617514,Ford Audio-Video,HDMI-1x2-II-TS,Paid,1.00 ,105.00,105.00 
11/29/2018,10681,BKW,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
11/29/2018,105088-X,Heartland Video,LE-16HD,Paid,1.00 ,"6,996.50","6,996.50 "
11/30/2018,105231-X,Heartland Video,Mi-16,Paid,1.00 ,"1,687.50","1,687.50 "
11/30/2018,105231-X,Heartland Video,RPS-12VDC40W,Paid,1.00 ,78.00,78.00 
11/30/2018,CM015169,Matrix,HDMI-1x2-II,Unpaid,(1.00),105.00,(105.00)
,,,,,,,
12/03/2018,141754,Avidex,HDM2.0-1x2-II-TS,Unpaid,1.00 ,187.50,187.50 
12/03/2018,141754,Avidex,OG-DA-HDTV-SDI-II-SET-1,Unpaid,1.00 ,623.00,623.00 
12/03/2018,CLE18-16859,Beck Associates,DA-SDI-HDTV-II,Unpaid,2.00 ,221.25,442.50 
12/03/2018,CLE18-16859,Beck Associates,W-3x3,Unpaid,2.00 ,"3,000.00","6,000.00 "
12/03/2018,8028702,Filmtools/VTP,DA-SDI-DE,Unpaid,1.00 ,637.50,637.50 
12/03/2018,8028702,Filmtools/VTP,DB25-AES-UNBL,Unpaid,1.00 ,63.75,63.75 
12/07/2018,CAPO162704,Electrosonic,DP-1x4,Unpaid,1.00 ,880.00,880.00 
12/07/2018,IMTO18273,"Integrated Media Technologies, Inc.",DA-HDTV-SDI,Paid,8.00 ,596.60,"4,772.80 "
12/10/2018,105370-X,Heartland Video,DA-HDTV-SDI,Unpaid,2.00 ,525.00,"1,050.00 "
12/13/2018,8029269,Filmtools/VTP,DB25-AA-UNBL,Unpaid,1.00 ,93.75,93.75 
12/14/2018,105350-X,Heartland Video,Hardware Upgrade,Unpaid,1.00 ,"1,715.00","1,715.00 "
12/18/2018,142355,Avidex,EDID-EW-H,Unpaid,2.00 ,63.75,127.50 
12/18/2018,142362,Avidex,EDID-EW-H,Unpaid,24.00 ,63.75,"1,530.00 "
12/20/2018,PO18APAN01,High Resolution Engineering,DP-1x2-II,Paid,4.00 ,360.00,"1,440.00 "
12/21/2018,105582-Y,Heartland Video,HDMI-1-E,Unpaid,2.00 ,75.00,150.00 
12/21/2018,105582-Y,Heartland Video,HDMI-1-R,Unpaid,2.00 ,82.50,165.00 
12/26/2018,142615,Avidex,RJ45DVIF,Unpaid,4.00 ,18.75,75.00 
