Status,Progress,Duration (in seconds),Finished,RecordedDate,VIDCODE,ID,describe,ONEW_1,ONEW_2,ONEW_3,ONEW_4,ONEW_5,ONEW_6,ONEW_7,ONEW_8,ONEW_9,ONEW_10,ONEW_11,ONEW_12,ONEW_13,ONEW_14,AWEsSml_1,AWEsSml_2,AWEsSml_3,AWEsSml_4,AWEsSml_5,AWEsSml_AVG,AWEstime_1,AWEstime_2,AWEstime_3,AWEstime_4,AWEstime_5,AWEstime_AVG,AWEsCNCT_1,AWEsCNCT_2,AWEsCNCT_3,AWEsCNCT_4,AWEsCNCT_5,AWEsCNCT_AVG,AWEsVast_1,AWEsVast_2,AWEsVast_3,AWEsVast_4,AWEsVast_5,AWEsVast_AVG,AWEsPHYS_1,AWEsPHYS_2,AWEsPHYS_3,AWEsPHYS_4,AWEsPHYS_5,AWEsPHYS_AVG,AWEsNFA_1,AWEsNFA_2,AWEsNFA_3,AWEsNFA_4,AWEsNFA_5,AWEsNFA_AVG,AWE_AVG,SRISmodE_1,RCSRISmodE_1,SRISmodE_2,RCSRISmodE_2,SRISmodE_3,SRISmodE_4,RCSRISmodE_4,SRISmodE_5,SRISmodE_6,SRISmodE_AVG,SRISmodI_1,SRISmodI_2,RCSRISmodI_2,SRISmodI_3,SRISmodI_4,RCSRISmodI_4,SRISmodI_5,RCSRISmodI_5,SRISmodI_6,RCSRISmodI_6,SRISmodI_7,RCSRISmodI_7,SRISmodI_8,SRISmodI_AVG,INTRSPC_1,INTRSPC_2,INTRSPC_3,INTRSPC_4,INTRSPC_5,INTRSPC_6,INTRSPC_AVG,VIDA_1,VIDA_2,VIDA_3,VIDA_4,VIDA_5,VIDA_6,VIDA_AVG,DISTRAC1_1,DPES_1,DPES_2,DPES_3,DPES_4,DPES_5,DPES_6,DPES_AVG,CRTYR,CRTSEM,AGEyr,brthyrentr,AGEmon,SCHLYR,SCHLYR_5_TEXT,SEX,Ethncty,Ethncty_3_TEXT,RACE,RACE_8_TEXT,MARRY,PREVPAR,SEENIT,ProSoc
0,100,1953,1,11/12/2019 20:03,5,111278698,"The production of the video did not illicit an emotional response on its own merit due to the monotone voice over and the feint musical score. However, the subject of the video itself, brought most of the emotion with it due to the harsh, destructive, and unlivable environment these children were forced into at very young ages. I am not stating that this video did not impact me emotionally but the production of the film and its presentation alone, did not do very much to illicit an emotional response but the topic helped aid its goal in trying to obtain an emotional/sad response. ",5,4,3,3,4,2,2,2,4,5,2,4,4,5,1,2,2,1,1,1.4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,2,2,2,2,3,2.2,5,5,5,4,5,4.8,3.57,6,2,6,2,3,6,2,3,3,2.5,2,2,6,2,2,6,2,6,2,6,2,6,5,4.88,5,5,3,7,5,6,5.17,4,4,5,5,1,5,4,2,2,6,5,5,3,5,4.33,4,1,5,.,2,1,.,1,2,.,1,.,3,2,.,2
0,100,1966,1,11/12/2019 20:04,5,111274406,"I thought about how she said she wasn't a hero when that is wrong, because I know normal people wouldn't sacrifice their own life for others. I was also feeling sad about how horrible the people were during the hollicost. I can't bare watching something like that, because I don't want to think it really happened to people, but it did. I was also angry and frustrated that no one could do anything for these people during the time. Seeing little girls murdered when they were just getting going in life that they never had a chance to experience. I felt happy that the women was able to save as many children as she could. 2,500 children who have a chance at life, and to tell the tale to many generations to come. ",5,4,5,1,5,6,5,4,4,7,4,7,7,6,6,6,4,5,7,5.6,4,2,5,6,7,4.8,6,6,5,7,6,6,7,7,7,7,7,7,2,7,7,7,5,5.6,4,7,7,6,7,6.2,5.87,4,4,7,1,7,4,4,7,7,5,7,2,6,6,6,2,5,3,5,3,4,4,5,4.5,2,7,4,7,4,4,4.67,5,7,5,3,1,7,4.67,1,5,7,5,6,2,2,4.5,4,1,6,.,10,1,.,1,2,.,1,.,3,2,.,2
0,100,1815,1,11/12/2019 20:04,5,111278854,"I felt small and insignificant toward the great deeds that Irene demonstrated. How could I ever measure up to someone like that? I have not lived through oppression from the government, and I have not had the courage to save the life of another person. In other words, I have never been in a situation where I had to choose between life or death. That is why I feel so humble next to her. She has done something that I may never have to do, so this fills me with the utmost respect toward Irene and what she did. ",7,4,5,6,5,5,7,6,4,7,6,5,7,6,7,7,7,7,7,7,5,5,5,4,4,4.6,6,6,6,6,6,6,7,7,7,7,5,6.6,6,5,5,4,7,5.4,7,7,7,7,7,7,6.1,7,1,7,1,5,6,2,7,7,3.83,5,7,1,7,7,1,6,2,5,3,6,2,6,3.38,3,3,1,5,5,5,3.67,7,7,6,3,1,1,4.17,1,7,7,7,6,7,5,6.5,4,1,8,.,6,1,.,1,2,.,1,.,3,2,.,2
0,100,2397,1,11/12/2019 20:04,5,111275909,"It certainly wasn't what I expected, starting out with a beautiful and serene scene. The music was so soft and gentle, and the speaker's voice was so calm, it seemed unreal that she was talking about something so terrible and tragic. I felt horrified and heartbroken that anyone could be so callous as to ignore a starving child and let them die... and then to still leave them there. I did feel some hope and even became excited as I heard the action they took to help the children, though it was all overshadowed by the calm horror that filled the video. I have to admit the scene with the soldier or whoever kind of broke it for me--it just felt very cheesy and not quite solid acting. A little bit confusing, too. Although it didn't completely ruin the mood either; I was too busy being shocked by how calmly the narrator talked about her torture. I was so happy to hear about her strength and her humility... at the end of the video I couldn't help but feel sad that she still feels so inadequate about her efforts, though I would probably feel the same way in her place. I was relieved to see that she was able to help so many children not only stay alive but find their families! 
It's one of those stories that seems unbelievable to think of how terrible these things are--so unbelievable that you hardly believe it and are glad to go back to your normal life where such horrors couldn't possibly exist. And that is what makes me feel so sad.",5,1,2,1,5,3,3,3,4,7,5,3,5,6,5,5,5,5,6,5.2,5,3,3,3,3,3.4,3,2,3,3,3,2.8,3,4,3,4,3,3.4,3,3,3,4,5,3.6,5,6,5,4,7,5.4,3.97,1,7,2,6,7,5,3,7,5,5.83,6,3,5,3,6,2,5,3,2,6,2,6,5,4.5,1,5,3,6,5,5,4.17,3,4,3,1,1,6,3,1,5,6,5,6,5,5,5.33,4,1,5,.,4,1,.,2,2,.,1,.,3,2,.,1
0,100,1197,1,11/13/2019 15:51,1,111236865,I was very happy as well as a little saddened. It made me happy to see the beautiful world we live in in all its glory. The world is such an amazing and special place that we are fortunate enough to call home. But it also saddened me seeing these things because there are things we humans do that are causing some of these beautiful things to be destroyed or go extinct.  ,7,4,6,7,5,7,7,7,6,6,5,7,7,7,5,6,5,5,7,5.6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,5,5,6,5.8,6,6,6,6,6,6,6.4,2,6,2,6,7,1,7,6,6,6.33,7,7,1,6,6,2,5,3,4,4,4,4,7,4.25,7,7,7,5,5,6,6.17,6,7,6,1,3,7,5,1,3,6,4,6,6,6,5.17,4,1,6,.,8,1,.,1,2,.,1,.,3,2,.,2
0,100,1447,1,11/13/2019 15:51,1,111232601,"I realized how crazy, beautiful, scary, amazing and just how wild the earth is. It showed some of the most beautiful parts of the world, which I have the ability to go to. It showed some of the world's crazy phenomenons and I was just amazing at the world once again.",7,7,7,7,6,7,7,5,6,6,6,4,5,6,1,1,1,1,7,2.2,5,5,4,4,4,4.4,4,4,4,4,4,4,7,7,7,7,6,6.8,6,5,6,5,6,5.6,3,4,5,3,6,4.2,4.53,1,7,2,6,4,5,3,7,7,5.67,7,2,6,4,5,3,4,4,2,6,2,6,5,5.13,5,4,4,6,3,4,4.33,5,4,4,3,1,6,3.83,2,5,5,5,6,4,4,4.83,4,1,6,.,9,1,.,2,2,.,1,.,3,2,.,2
0,100,2119,1,11/13/2019 15:52,1,111234898,I experienced wonder. I also experienced excitement and adventure.,7,4,6,6,1,7,7,1,1,4,4,7,7,7,5,5,5,5,6,5.2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,1,1,1,2.4,6,4,6,4,6,5.2,5.13,2,6,2,6,6,6,2,5,5,5,6,4,4,4,4,4,3,5,1,7,1,7,7,5.5,1,4,1,4,1,1,2,1,1,4,1,1,6,2.33,2,3,3,3,7,5,5,4.33,4,1,10,.,8,4,.,2,2,.,1,.,1,2,.,2
0,100,1236,1,11/13/2019 15:52,1,111238682,I was really happy because of the images that were shown and the music that went along with it.,6,6,6,6,1,6,5,1,1,1,2,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,5,4,6,5,5,6,4,5.2,4,1,1,1,4,2.2,1,1,1,1,1,1,2.4,1,7,2,6,6,6,2,5,5,5.17,4,4,4,4,5,3,4,4,5,3,5,3,4,3.63,1,4,7,1,1,3,2.83,2,4,7,1,1,7,3.67,2,6,6,5,5,5,5,5.33,4,1,6,.,11,1,.,2,2,.,1,.,3,2,.,2
0,100,1632,1,11/13/2019 15:52,1,111238523,"I'd say I was probably feeling emotions of love and admiration, because nature is fricken awesome. It makes me want to go in out the the wild and just stay there forever. Nature makes me happy and feel at peace. ",7,7,7,6,1,7,7,7,7,1,4,7,4,7,4,4,4,4,1,3.4,5,4,4,5,5,4.6,6,6,6,6,6,6,7,7,7,7,7,7,6,6,1,6,6,5,4,3,3,3,3,3.2,4.87,6,2,6,2,6,5,3,6,6,4.17,6,1,7,5,4,4,2,6,3,5,4,4,3,5,5,4,6,7,2,1,4.17,5,7,3,1,1,7,4,1,3,3,3,3,5,5,3.67,4,1,11,.,5,1,.,2,2,.,1,.,3,2,.,2
0,100,1406,1,11/13/2019 15:52,1,111232760,"While i was watching the video presentation i felt really happy, i really enjoyed the nature elements in the video and the music was very upbeat and happy which in turn made my emotions reflect it, i forgot about the worldly cares i had outside this room for a few minutes.",6,6,5,6,1,7,6,4,4,1,2,4,6,6,4,4,6,6,7,5.4,5,5,6,5,6,5.4,5,6,5,4,5,5,4,5,5,5,6,5,4,5,4,5,7,5,5,6,4,5,5,5,5.13,6,2,5,3,6,4,4,3,4,3.67,5,4,4,4,5,3,5,3,6,2,5,3,5,3.63,2,3,7,4,4,5,4.17,5,4,4,2,2,6,3.83,1,5,5,6,6,6,6,5.67,4,1,7,.,5,1,.,1,2,.,1,.,3,2,.,2
0,100,1432,1,11/13/2019 15:52,1,111238090,"At first, I was excited to watch the video because I love videos of the earth such as these. While I did love the video and it made me happy I was frustrated with the music choice and normally enjoy videos of the earth that are more peaceful and calming. However, I still felt happy watching the video and it gave me a sense of perspective. ",6,5,6,5,2,6,6,4,5,2,5,6,5,6,5,5,5,5,6,5.2,5,5,4,5,4,4.6,5,4,4,5,4,4.4,6,6,5,6,6,5.8,5,2,2,2,5,3.2,5,7,6,6,6,6,4.87,3,5,2,6,2,2,6,6,6,5.17,4,5,3,4,5,3,4,4,5,3,5,3,4,3.5,5,4,4,6,4,4,4.5,6,5,5,5,3,5,4.83,2,5,7,6,6,6,5,5.83,4,1,5,.,10,1,.,2,2,.,1,.,3,2,.,2
0,100,1146,1,11/13/2019 15:53,1,11123579,While watching this video I felt happy to live in such a beautiful world and also blessed to have the opportunity to experience so much of it during my life. I also felt a little sad in the thought that some day people will not have the same opportunity to witness such beauty ,6,5,5,4,2,5,4,3,4,2,4,6,6,5,2,1,1,1,2,1.4,5,5,5,5,5,5,2,2,2,2,2,2,6,5,5,6,7,5.8,2,2,2,2,5,2.6,3,5,3,3,5,3.8,3.43,1,7,1,7,6,6,2,6,6,5.67,5,5,3,3,3,5,5,3,6,2,5,3,5,3.63,2,4,3,6,2,4,3.5,3,2,4,2,1,6,3,2,5,6,3,6,4,7,5.17,4,1,10,.,7,3,.,1,2,.,1,.,1,2,.,2
0,100,1598,1,11/13/2019 15:53,1,11236556,When I watched the presentations I felt inspired. ,7,6,6,5,4,6,6,7,6,5,3,7,5,7,7,6,3,5,3,4.8,3,1,1,1,1,1.4,3,6,3,4,5,4.2,2,6,6,6,5,5,1,1,1,1,7,2.2,6,4,1,1,1,2.6,3.37,4,4,4,4,5,1,7,6,7,5.5,4,4,4,5,3,5,2,6,4,4,4,4,2,4.25,1,3,1,1,1,2,1.5,4,5,7,1,1,4,3.67,3,5,7,7,6,6,6,6.17,4,1,7,.,3,1,.,1,2,.,1,.,3,1,.,2
0,100,1821,1,11/13/2019 15:53,1,111239385,"I felt happy and excited because I love the mountains, outdoors and the beautiful scenery that was shown.",7,4,7,7,1,7,7,7,7,1,5,7,5,7,1,2,2,2,2,1.8,5,5,5,3,5,4.6,7,7,7,7,7,7,7,7,7,7,7,7,5,6,3,5,6,5,6,7,7,6,7,6.6,5.33,1,7,1,7,7,3,5,6,6,6.33,6,2,6,5,6,2,5,3,5,3,5,3,3,3.88,5,5,3,6,2,3,4,7,7,6,2,1,6,4.83,1,3,6,6,7,7,5,5.67,4,1,11,.,2,1,.,2,3,.,1,.,1,2,.,2
0,100,1807,1,11/13/2019 15:53,1,111237222,"The emotions I felt as I watched the presentation were feelings of gratitude and amazement. It brought me peace to see the beautiful planet we live on, and to see all of God's amazing creations.",7,7,5,5,1,7,7,4,1,1,4,7,7,4,2,2,4,5,5,3.6,7,7,4,5,5,5.6,5,6,6,5,6,5.6,7,7,7,7,4,6.4,4,6,1,6,6,4.6,5,7,7,4,4,5.4,5.2,2,6,2,6,5,7,1,5,5,4.67,5,5,3,4,5,3,2,6,2,6,2,6,7,5,1,5,5,5,1,4,3.5,4,5,5,1,1,4,3.33,1,5,7,6,7,4,4,5.5,4,1,5,.,6,1,.,2,2,.,1,.,3,2,.,2
0,100,1138,1,11/13/2019 15:53,1,111230838,"While the presentation, I felt a sense of gratitude for the world around us and the creations God has blessed us with. At a point in the video I was tired because the music was soothing and peaceful and it has been a long day of classes. Then I snapped back into the video and felt potential for my ability to create and become. ",6,4,5,6,1,6,6,5,4,1,1,7,5,6,1,1,1,1,1,1,1,5,5,5,4,4,3,3,3,3,3,3,5,6,6,6,6,5.8,1,1,1,1,1,1,5,5,5,5,5,5,3.3,1,7,1,7,7,5,3,5,5,5.67,6,5,3,4,3,5,2,6,1,7,1,7,6,5.5,5,4,2,1,1,1,2.33,3,5,4,5,2,3,3.67,2,7,7,7,6,7,7,6.83,4,1,8,.,4,3,.,2,2,.,1,.,3,2,.,2
0,100,1789,1,11/13/2019 15:54,1,11238585,"I was honestly left speechless.  The whole video gave me the feeling of ""wow...our earth is truly amazing.""  It's made of the most beautiful places and species, along with the circle of life and how everything comes full circle.",7,7,7,6,1,7,7,7,6,2,7,7,7,7,3,3,5,5,3,3.8,6,3,3,5,5,4.4,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,6,5.6,5,5,6,3,7,5.2,5.5,2,6,2,6,6,5,3,5,6,5.33,6,2,6,5,3,5,1,7,1,7,1,7,7,6.25,6,6,5,6,5,5,5.5,7,6,6,5,1,6,5.17,2,6,7,7,7,7,6,6.67,4,1,5,.,5,1,.,2,2,.,1,.,3,2,.,2
0,100,1812,1,11/13/2019 15:54,1,111237458,I would say amazed! Almost fully at peace. The brilliance of the world is remarkable! So many beautiful scenes and just pleasant to watch,6,6,4,2,1,6,4,5,4,1,7,6,5,5,5,3,2,4,6,4,5,3,6,5,5,4.8,7,5,4,4,6,5.2,6,5,6,7,7,6.2,4,3,3,5,5,4,4,5,3,3,5,4,4.7,5,3,6,2,6,7,1,7,7,4.33,5,4,4,3,2,6,2,6,2,6,2,6,6,5.25,3,5,3,5,4,4,4,5,5,5,3,1,6,4.17,1,4,5,5,6,4,5,4.83,4,1,7,.,10,2,.,2,2,.,1,.,1,2,.,2
0,100,1344,1,11/13/2019 15:54,1,111230905,"I felt inspired and a strengthened desire to see more things in the world. Also, I felt blessed that we all can live here in this beautiful planet. ",6,5,7,4,1,6,4,4,4,1,3,7,4,5,1,1,1,1,5,1.8,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,2,2,2,2,2,2,2,3,3,3,6,3.4,3.87,3,5,2,6,7,2,6,7,7,6.33,7,1,7,7,1,7,1,7,1,7,1,7,7,7,3,5,6,2,2,5,3.83,5,5,5,3,2,6,4.33,1,5,5,6,5,6,6,5.5,4,1,7,.,7,1,.,1,3,.,1,.,3,2,.,2
0,100,1326,1,11/13/2019 15:54,1,111238568,"I was impressed as I watched the video. There were some incredible scenes captured in the video, and I couldn't help thinking how beautiful and amazing planet Earth is.",7,6,7,5,4,6,5,5,6,4,5,5,5,6,1,2,5,4,3,3,5,4,3,5,5,4.4,5,3,4,5,4,4.2,5,5,5,5,5,5,4,5,4,6,7,5.2,5,5,4,5,6,5,4.47,1,7,1,7,7,4,4,7,7,6.5,7,6,2,4,7,1,2,6,3,5,5,3,5,4.13,1,5,4,4,4,4,3.67,7,5,5,2,1,7,4.5,1,6,7,6,6,5,6,6,4,1,9,.,7,2,.,2,2,.,1,.,3,2,.,2
0,100,1085,1,11/13/2019 15:56,1,111235804,My emotions were for the most part very positive and happy.  There were some moments in the video where there were some animals being eaten by other animals and my emotions were less happy but more frightened for the animal being eaten but the overall message of the circle of life was a positive one.,7,7,7,6,5,7,6,5,6,4,6,6,5,7,2,2,2,2,3,2.2,5,1,4,4,4,3.6,5,6,6,3,5,5,6,5,6,5,7,5.8,3,4,2,5,5,3.8,3,2,1,4,4,2.8,3.87,3,5,3,5,5,6,2,5,5,4.5,6,2,6,2,4,4,2,6,2,6,2,6,1,4.63,1,3,4,6,4,2,3.33,6,5,4,1,2,6,4,1,6,6,5,7,7,6,6.17,4,1,8,.,1,1,.,1,2,.,1,.,3,2,.,2
0,100,1981,1,11/13/2019 15:56,1,111239562,"In the beginning of the presentation, I was filled with curiosity, as I didn't know what to expect was going to be shown. I also felt wonder and amazement, looking at the pictures of the world and the beautiful places and habitats we are able to enjoy looking or visiting. Peace is something I also felt because to me, nature has a calming aura about it, as if we can't help but look and appreciate it.",6,7,5,5,1,7,7,6,7,1,5,7,7,7,5,5,5,5,5,5,5,3,3,3,5,3.8,7,6,6,5,6,6,7,7,6,7,7,6.8,1,1,1,1,1,1,5,6,6,5,7,5.8,4.73,6,2,3,5,6,6,2,6,6,4.5,6,2,6,3,5,3,5,3,5,3,5,3,5,4,2,5,3,3,5,4,3.67,6,5,5,2,1,7,4.33,1,3,6,6,5,6,6,5.33,4,1,5,.,7,1,.,2,2,.,1,.,3,2,.,2
0,100,1648,1,11/13/2019 15:56,1,111231426,It was so weird. The music didn't match what I was seeing and so it created some weird emotions in me. At first the music and beautiful things gave me a feeling of awe but as the video went forward and it showed scenes of aggression and death with the animals it was just unnerving. ,7,1,2,1,1,6,5,5,6,5,7,6,6,5,1,1,1,1,1,1,6,6,5,5,5,5.4,5,6,6,5,5,5.4,7,7,7,6,7,6.8,3,5,3,6,6,4.6,6,5,6,6,7,6,4.87,3,5,5,3,6,5,3,5,5,4.5,5,6,2,3,7,1,5,3,3,5,3,5,3,3.38,1,2,2,3,1,1,1.67,7,5,6,6,1,7,5.33,2,7,7,7,7,6,6,6.67,4,1,5,.,4,1,.,2,2,.,1,.,3,2,.,2
0,100,1752,1,11/13/2019 15:56,1,111234504,"At first, I was taken on a rollercoaster of anticipation. The music would be less then build up then be less and so on. After each time that it was built up I anticipated something happening and it never did. Towards the end the images started to change to predators and prey hunting. I felt a slight panic after seeing the predator attack the prey (especially the polar bear and seal, the very first image of predator vs prey) but overall the emotion that I continued to feel was anticipation. ",6,4,5,3,4,3,5,3,3,6,5,5,3,6,3,3,3,3,7,3.8,3,5,7,7,4,5.2,3,3,3,7,4,4,6,4,5,7,5,5.4,4,4,3,4,4,3.8,4,5,6,4,5,4.8,4.5,5,3,7,1,4,1,7,4,7,4.33,1,5,3,3,5,3,4,4,4,4,4,4,5,3.38,4,4,5,5,3,1,3.67,5,4,4,5,2,6,4.33,2,3,5,3,5,5,7,4.67,4,1,9,.,10,1,.,2,2,.,1,.,3,2,.,1
0,100,1358,1,11/13/2019 15:58,1,111236169,"I felt wonder and peace as I watched the earth. I thought it was beautiful and powerful. Watching nature follow it‰Ûªs law is soothing in a a way. Everything has its own order and follows them.  I didn‰Ûªt love the music, it certainly wasn‰Ûªt bad, but I didn‰Ûªt think it blended well with the presentation.  ",7,7,7,5,1,5,5,2,7,3,6,7,7,7,4,4,4,4,5,4.2,6,7,7,6,7,6.6,6,5,4,3,4,4.4,6,5,4,7,6,5.6,5,6,5,4,6,5.2,2,2,2,2,2,2,4.67,2,6,2,6,2,2,6,2,2,4,6,2,6,4,4,4,3,5,3,5,5,3,4,4.63,3,3,4,3,3,3,3.17,4,5,3,3,3,7,4.17,1,7,7,7,7,7,7,7,4,1,8,.,9,1,.,2,2,.,1,.,2,1,"I watch things like this often for fun, I love the planet earth series. ",1
0,100,1222,1,11/14/2019 12:03,1,11142032,I was calmed and relaxed.,4,4,4,5,1,4,2,1,1,1,5,4,5,7,1,1,1,1,1,1,4,3,3,3,3,3.2,2,2,2,2,2,2,2,2,4,4,2,2.8,1,1,1,1,1,1,3,3,3,1,1,2.2,2.03,7,1,7,1,4,7,1,1,1,1.5,1,1,7,4,5,3,1,7,3,5,1,7,3,4.63,1,1,1,1,1,1,1,3,2,3,1,1,3,2.17,2,3,4,2,4,5,1,3.17,4,1,11,.,1,4,.,1,2,.,1,.,3,2,.,2
0,100,1433,1,11/14/2019 12:03,1,1114 9822,While watching the video I felt in awe of our earth and how beautiful it is. It made me think of how small I am and my issues and feelings are in comparison to the entire planet. ,7,6,5,4,1,6,7,4,4,5,4,6,6,7,5,5,5,5,6,5.2,2,2,2,2,2,2,5,5,5,5,5,5,7,7,6,6,7,6.6,3,3,3,3,5,3.4,4,3,3,3,3,3.2,4.23,1,7,1,7,7,6,2,5,5,5.5,5,3,5,4,5,3,3,5,2,6,2,6,6,5,7,3,4,5,3,4,4.33,6,6,5,2,1,7,4.5,1,4,5,5,5,5,6,5,4,1,5,.,3,1,.,2,2,.,1,.,3,2,.,2
0,100,1148,1,11/14/2019 12:05,1,11147140,I felt excitement and a desire to go to all the different places that were shown in the beginning of the video. I later felt awestruck as i saw all of the animals and thought of how fascinating they were.,7,7,7,7,2,7,6,5,4,3,6,7,6,7,3,5,4,5,5,4.4,5,6,6,5,5,5.4,6,6,5,5,6,5.6,7,7,7,7,6,6.8,6,3,3,3,6,4.2,6,5,6,6,5,5.6,5.33,2,6,2,6,7,3,5,6,5,5.83,5,5,3,4,5,3,5,3,3,5,5,3,6,4,2,3,2,6,2,3,3,6,6,4,4,3,5,4.67,2,5,6,6,7,5,6,5.83,4,1,7,.,2,1,.,1,2,.,1,.,2,2,.,2
0,100,74198,1,11/14/2019 12:05,1,11144448,"After watching this video, I honestly was thinking that nature was really beautiful. Yes it can be scary and even deadly sometimes, but I think that everything has a purpose in this world and that we should treat the Earth with care. It makes me really sad to know how much plastic is in the ocean and how it is destroying our world.",7,7,4,1,5,5,6,4,7,3,1,6,7,7,1,1,1,2,3,1.6,1,1,1,1,1,1,6,7,7,7,7,6.8,7,7,6,7,7,6.8,2,1,1,5,1,2,5,5,6,2,6,4.8,3.83,1,7,1,7,7,1,7,6,7,6.83,7,2,6,1,5,3,1,7,1,7,1,7,7,5.63,1,1,5,5,5,6,3.83,5,6,6,3,1,7,4.67,1,4,6,2,6,2,3,3.83,4,1,9,.,8,2,.,2,2,.,1,.,3,2,.,2
0,100,1404,1,11/14/2019 12:05,1,11141805,"During this presentation of the video, I felt very peaceful and empowered. There was also a sense of gratitude that came with the visuals and the beauty of the different scenes.",7,7,4,5,1,7,5,2,5,2,4,7,5,5,6,5,6,6,7,6,6,5,5,6,6,5.6,7,5,6,7,6,6.2,7,7,7,7,5,6.6,2,4,1,1,5,2.6,6,5,6,4,6,5.4,5.4,6,2,5,3,4,5,3,6,6,4,6,5,3,5,5,3,3,5,6,2,5,3,4,3.88,5,5,4,5,4,5,4.67,4,6,4,2,2,5,3.83,2,5,6,5,6,6,4,5.33,4,1,5,.,1,1,.,2,2,.,1,.,3,2,.,2
0,100,1070,1,11/14/2019 12:06,1,11142324,"The Earth is such a beautiful and flawless place. There are so many glorious places untouched by man, and so many beautiful cycles and lives being spent and growing. It's such a chaotic and spectacular planet, there are so many breathtaking creatures and organisms. It's amazing how truly spectacular our planet is.",7,7,7,6,5,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,7,6.8,7,7,7,7,7,7,5,7,5,7,7,6.2,6,6,6,6,6,6,6.33,1,7,2,6,6,2,6,7,7,6.5,7,6,2,7,4,4,2,6,2,6,3,5,3,5,1,7,7,7,7,1,5,7,7,7,1,1,7,5,1,7,7,7,7,7,7,7,4,1,5,.,6,1,.,2,2,.,1,.,3,2,.,2
0,100,1213,1,11/14/2019 12:06,1,11145019,The music made me feel empowered and the scenes of the animals and nature made me feel in awe. Everything was so beautiful and majestic. I felt a sense of pride but also shame. Pride because that is the world I live in and shame because us as humans are destroying that beauty. ,7,5,6,5,7,7,7,6,5,7,2,7,7,7,2,6,6,6,5,5,5,5,5,5,5,5,6,7,3,6,6,5.6,7,7,7,7,7,7,6,7,1,2,7,4.6,7,1,7,1,7,4.6,5.3,1,7,1,7,7,1,7,7,7,7,7,1,7,7,1,7,1,7,1,7,1,7,7,7,1,7,5,7,7,4,5.17,6,6,6,1,1,7,4.5,1,2,7,5,7,3,7,5.17,4,1,5,.,1,1,.,2,2,.,1,.,2,2,.,2
0,100,1953,1,11/14/2019 12:06,4,11140363,While I was watching the presentation I felt happy at the beginning but lost focus during the end.,3,7,3,3,1,5,3,3,5,1,2,3,5,3,1,1,1,1,1,1,5,5,5,6,5,5.2,3,5,5,5,5,4.6,3,3,3,3,2,2.8,1,1,1,1,1,1,3,3,5,3,3,3.4,3,3,5,3,5,6,5,3,5,5,4.83,5,3,5,5,5,3,3,5,5,3,5,3,3,4,5,5,3,3,3,3,3.67,2,2,2,5,5,5,3.5,2,5,7,6,7,7,6,6.33,4,1,7,.,8,3,.,2,2,.,1,.,3,2,.,2
0,100,75224,1,11/14/2019 12:06,4,11147134,"I thought this video was pretty funny, but my emotions remained pretty neutral throughout the video. It was entertaining but didn't cause me to feel any strong emotions.",3,5,3,5,1,4,4,3,3,3,5,3,3,3,1,1,1,1,1,1,3,3,2,1,2,2.2,4,4,4,3,1,3.2,3,3,2,2,1,2.2,1,1,3,1,1,1.4,1,1,1,1,1,1,1.83,4,4,4,4,4,7,1,5,3,3.5,3,1,7,1,1,7,1,7,3,5,2,6,2,4.75,1,1,4,2,1,1,1.67,2,2,3,2,6,6,3.5,2,4,5,3,3,5,3,3.83,4,1,7,.,2,2,.,2,2,.,1,.,3,1,I saw part of it online as a viral video on social media.,2
0,100,1646,1,11/14/2019 12:06,4,11146157,I felt humored while watching the presentation. ,3,5,3,7,1,5,2,1,1,5,4,2,3,5,3,5,5,5,4,4.4,6,6,6,6,5,5.8,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,7,6,5,7,7,6.4,3.93,1,7,6,2,7,2,6,6,2,5,4,7,1,1,6,2,7,1,7,1,7,1,4,1.88,1,2,5,1,1,1,1.83,1,1,1,5,6,5,3.17,3,5,7,7,6,5,5,5.83,4,1,5,.,5,1,.,2,2,.,1,.,3,2,.,2
0,100,2469,1,11/14/2019 12:06,4,11145061,I was intrigued at first and then annoyed. I thought the voices were extra and didnt match the movements of the animals very well. ,3,2,4,5,1,2,1,1,5,1,5,1,1,1,2,2,2,2,1,1.8,1,1,1,1,5,1.8,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1.8,5,5,5,5,1,4.2,1.93,5,3,1,7,6,5,3,6,6,5.17,5,2,6,5,4,4,1,7,3,5,5,3,6,5.13,1,1,1,1,2,2,1.33,2,1,4,4,3,5,3.17,2,2,5,4,5,5,3,4,4,1,8,.,2,2,.,2,2,.,1,.,1,2,.,2
